数学系,毕惟红
地球科学系,章孝灿
医学院,胡济安
农业与生物技术学院,郭万里
信息与电子工程学系,章献民
法学院,王钰
信息与电子工程学系,金心宇
控制科学与工程学系,胡瑞芬
生物医学工程与仪器科学学院,陈祥献
人文学院,董萍
人文学院,陈新
物理学系,邱东江
外国语言文化与国际交流学院,傅政
公共体育与艺术部,余保玲
教育学院,翟俊卿
公共管理学院,孔小惠
国际教育学院,郭克勤
建筑工程学院,包志仁
控制科学与工程学系,宋春跃
环境与资源学院,陈宝梁
国际教育学院,陈敏
经济学院,来雄翔
高分子科学与工程学系,朱利平
人文学院,朱首献
农业与生物技术学院,Imran Haider Shamsi
化学系,姚加
海洋科学与工程学系,Atilla Incecik
公共体育与艺术部,张华达
化学工程与生物工程学系,窦梅
环境与资源学院,刘越
公共管理学院,苏振华
化学系,王琦
思想政治理论教学科研部,张立程
计算机科学与技术学院,顾宗华
传媒与国际文化学院,吴红雨
光电信息工程学系,沈建其
物理学系,曹光旱
建筑工程学院,周燕国
生物系统工程与食品科学学院,沈立荣
建筑工程学院,杨骊先
光电信息工程学系,吴兴坤
人文学院,何善蒙
化学系,刘润
环境与资源学院,胡宏
思想政治理论教学科研部,熊卫平
化学系,吕萍
药学院,胡富强
外国语言文化与国际交流学院,高睿
人文学院,金立
人文学院,李小林
电气工程学院,郑军
化学工程与生物工程学系,宣海军
化学工程与生物工程学系,张志新
信息与电子工程学系,王曰海
生命科学学院,严庆丰
建筑工程学院,项贻强
公共管理学院,余潇枫
公共体育与艺术部,杨永明
物理学系,万歆
航空航天学院,蒙涛
经济学院,李兴建
建筑工程学院,夏晋
外国语言文化与国际交流学院,孙艳萍
生物系统工程与食品科学学院,陈卫
医学院,胡小君
动物科学学院,徐豫松
数学系,李胜宏
化学系,边平凤
地球科学系,朱佩君
人文学院,王小松
环境与资源学院,楼莉萍
计算机科学与技术学院,翁彦琳
控制科学与工程学系,陈曦
电气工程学院,姜国均
管理学院,刘渊
农业与生物技术学院,钱琼秋
生命科学学院,唐建军
就业指导与服务中心,谢红梅
思想政治理论教学科研部,赵晖
党委办公室、校长办公室,满丰
计算机科学与技术学院,施青松
光电信息工程学系,刘东
数学系,张挺
数学系,金显
机械工程学系,朱笑丛
计算机科学与技术学院,许端清
医学院,刘丽
化学工程与生物工程学系,单岩
医学院,王鑫慧
信息与电子工程学系,龚淑君
法学院,石毕凡
思想政治理论教学科研部,金建伟
医学院,陈晖
经济学院,夏昪君
中国西部发展研究院,杜立民
农业与生物技术学院,郑经武
药学院,刘滔
经济学院,金明路
化学系,谢玉群
外国语言文化与国际交流学院,杨玲玲
生物医学工程与仪器科学学院,耿晨歌
思想政治理论教学科研部,封丽萍
管理学院,戚振江
生物医学工程与仪器科学学院,陈星
物理学系,赵学安
医学院,施卫星
药学院,杨晓春
电气工程学院,陈隆道
外国语言文化与国际交流学院,薛莉娅
控制科学与工程学系,熊蓉
数学系,罗炜
国际教育学院,张莹
物理学系,王晓光
建筑工程学院,谢良葵
医学院,刘迪文
外国语言文化与国际交流学院,黄小扬
法学院,陆飞华
药学院,刘龙孝
机械工程学系,顾大强
数学系,谈之奕
生物医学工程与仪器科学学院,田景奎
保卫处,李凤旺
化学系,李浩然
生命科学学院,谭芸
地球科学系,闻继威
教育学院,叶志坚
人文学院,胡龙彪
高分子科学与工程学系,吴子良
化学系,周仁贤
电气工程学院,李玉玲
建筑工程学院,王雷
外国语言文化与国际交流学院,胡欣裕
电气工程学院,杨欢
计算机科学与技术学院,黄忠东
控制科学与工程学系,李光
化学工程与生物工程学系,张安运
控制科学与工程学系,章辉
航空航天学院,叶敏
化学工程与生物工程学系,黄灵仙
化学工程与生物工程学系,李伯耿
建筑工程学院,陈林
人文学院,汪永江
环境与资源学院,陈英旭
医学院,章军
物理学系,何丕模
航空航天学院,钱劲
机械工程学系,陈章位
农业技术推广中心,胡伟民
能源工程学系,王飞
公共管理学院,钱雪亚
经济学院,凤进
教育学院,王爱国
物理学系,潘国卫
信息与电子工程学系,李凯
物理学系,沙健
生物系统工程与食品科学学院,张英
海洋学院,金爱民
法学院,林劲松
农业与生物技术学院,吴琼
思想政治理论教学科研部,黄铭
能源工程学系,陈松
外国语言文化与国际交流学院,王楚楚
医学院,董恒进
国际教育学院,黄晓芳
电气工程学院,史峥
生物医学工程与仪器科学学院,陈杭
生物医学工程与仪器科学学院,李劲松
海洋学院,孙志林
外国语言文化与国际交流学院,张建理
传媒与国际文化学院,沈爱国
光电信息工程学系,尹文言
物理学系,章林溪
外国语言文化与国际交流学院,吴越民
外国语言文化与国际交流学院,Simpson
计算机科学与技术学院,徐雯洁
机械工程学系,伊国栋
管理学院,林珊珊
医学院,余沛霖
光电信息工程学系,李强
医学院,王晓健
外国语言文化与国际交流学院,俞建青
校外单位,刘春杰
传媒与国际文化学院,卢小雁
生命科学学院,蒋德安
公共体育与艺术部,周怡如
机械工程学系,张浩
动物科学学院,罗丽健
信息与电子工程学系,叶险峰
数学系,陈志国
外国语言文化与国际交流学院,Gregory Travis
化学系,唐睿康
航空航天学院,李平
电气工程学院,胡斯登
化学系,郭永胜
物理学系,肖湧
传媒与国际文化学院,朱则杰
外国语言文化与国际交流学院,周露
计算机科学与技术学院,楼学庆
外国语言文化与国际交流学院,马博森
公共管理学院,李金珊
机械工程学系,冯毅雄
光电信息工程学系,严惠民
外国语言文化与国际交流学院,王元春
海洋学院,高洋洋
计算机科学与技术学院,陶黎黎
外国语言文化与国际交流学院,范捷平
保卫处,吴子贵
建筑工程学院,吴高岚
计算机科学与技术学院,邢卫
外国语言文化与国际交流学院,张慧玉
动物科学学院,彭金荣
化学工程与生物工程学系,李希
公共体育与艺术部,钱铁群
计算机科学与技术学院,张彤彧
信息与电子工程学系,沈会良
法学院,许建宇
建筑工程学院,董文丽
建筑工程学院,张三明
机关党委,李五一
建筑工程学院,李忠学
公共管理学院,何子英
人文学院,吴笛
法学院,吴泓
电气工程学院,林振智
地球科学系,程玉申
机械工程学系,毕运波
经济学院,陆菁
电气工程学院,周箭
光电信息工程学系,梁宜勇
建筑工程学院,闫东明
化学系,张仕勇
生命科学学院,张舒群
动物科学学院,胡福良
外国语言文化与国际交流学院,朱更生
医学院,毛峥嵘
计算机科学与技术学院,姜晓红
生命科学学院,周宏
计算机科学与技术学院,王新宇
电气工程学院,聂曼
外国语言文化与国际交流学院,姜剑
传媒与国际文化学院,章燕
外国语言文化与国际交流学院,梁斌
物理学系,陈庆虎
公共管理学院,吴结兵
法学院,周江洪
信息与电子工程学系,金韬
公共管理学院,谭永忠
生命科学学院,史影
化学系,陈时忠
公共管理学院,毛丹
外国语言文化与国际交流学院,刘悦
农业技术推广中心,朱良均
建筑工程学院,Qi Shanshan
医学院,袁方
建筑工程学院,张涛
外国语言文化与国际交流学院,唐珍
农业试验站,卢玲丽
物理学系,王琴妹
化学工程与生物工程学系,刘鹏飞
公共体育与艺术部,林时云
电气工程学院,罗小华
海洋学院,夏乐章
公共管理学院,戴文标
建筑工程学院,傅舒兰
航空航天学院,邓茂林
建筑工程学院,陈帆
电气工程学院,杜丽
人文学院,姜振飞
化学工程与生物工程学系,闫克平
材料科学与工程学系,王晓东
公共体育与艺术部,桂迎
材料科学与工程学系,洪樟连
管理学院,叶欣
人文学院,鲍永军
生命科学学院,陈铭
外国语言文化与国际交流学院,周颂波
法学院,余军
传媒与国际文化学院,汪凯
法学院,张谷
公共体育与艺术部,王大庆
物理学系,周一峰
生物系统工程与食品科学学院,王剑平
环境与资源学院,沈学优
数学系,韩刚
生物系统工程与食品科学学院,陈健初
地球科学系,沈晓华
数学系,张振跃
药学院,周婕
公共体育与艺术部,陈南生
医学院,杨敏
外国语言文化与国际交流学院,符亦文
化学系,李啸风
农业与生物技术学院,赵金浩
人文学院,许志强
经济学院,李建琴
外国语言文化与国际交流学院,瞿云华
计算机科学与技术学院,肖俊
公共体育与艺术部,陈小珍
计算机科学与技术学院,冯雁
传媒与国际文化学院,朱菁
地球科学系,刘仁义
外国语言文化与国际交流学院,马以容
求是高等研究院,郑能干
医学院,孙文均
医学院,阮文华
法学院,高艳东
人文学院,陈志坚
生物系统工程与食品科学学院,冯雷
数学系,翟健
公共体育与艺术部,金雷
管理学院,王世良
公共管理学院,董绍春
农业与生物技术学院,汪海燕
公共体育与艺术部,李智巧
电气工程学院,江道灼
公共体育与艺术部,朱莉
理学院,黄兆镇
信息与电子工程学系,沈继忠
医学院,金永堂
农业技术推广中心,李大勇
法学院,应坚
经济学院,张月飞
医学院,王伟
人文学院,吴铮强
心理与行为科学系,符德江
医学院,叶旭军
电气工程学院,姚维
环境与资源学院,何云峰
建筑工程学院,徐辛妹
生命科学学院,齐艳华
经济学院,方红生
外国语言文化与国际交流学院,沈天瑛
信息与电子工程学系,杨扬
农业与生物技术学院,潘刚
环境与资源学院,张奇春
医学院,鲁林荣
农业与生物技术学院,金晓丽
人文学院,包利民
传媒与国际文化学院,鲁晓笑
化学系,王国平
动物科学学院,洪奇华
航空航天学院,吴禹
农业与生物技术学院,李春梅
教育学院,李心北
数学系,苏德矿
公共体育与艺术部,陈向集
能源工程学系,李道飞
外国语言文化与国际交流学院,David Goodweather
农业与生物技术学院,邓云兰
计算机科学与技术学院,李石坚
数学系,陈叔平
动物科学学院,郑火青
机械工程学系,李基拓
信息与电子工程学系,韩杰
传媒与国际文化学院,徐群晖
外国语言文化与国际交流学院,陆伸
人文学院,史文磊
医学院,张伟
医学院,曹倩
公共管理学院,王江丽
人文学院,林如
外国语言文化与国际交流学院,李文超
光电信息工程学系,马云贵
法学院,胡铭
公共管理学院,陈东进
计算机科学与技术学院,李峰
公共体育与艺术部,诸葛慧贞
环境与资源学院,吴忠标
生命科学学院,韩凝
建筑工程学院,高博青
建筑工程学院,钱晓倩
农业技术推广中心,黄志根
外国语言文化与国际交流学院,韩燕
建筑工程学院,胡晓鸣
外国语言文化与国际交流学院,杨曦红
数学系,吴庆标
公共体育与艺术部,陈忠焕
传媒与国际文化学院,李岩
建筑工程学院,孟涛
机械工程学系,陆国栋
环境与资源学院,章明奎
经济学院,徐恺
生物系统工程与食品科学学院,朱松明
环境与资源学院,杨京平
生物系统工程与食品科学学院,鲍一丹
材料科学与工程学系,刘芙
农业与生物技术学院,陈正贤
管理学院,张建林
环境与资源学院,邓劲松
管理学院,朱允卫
海洋学院,韩军
经济学院,卢军霞
教育学院,张辉
法学院,金彭年
农业与生物技术学院,邬飞波
能源工程学系,缪思恩
农业与生物技术学院,叶俭慧
生命科学学院,杨小杭
经济学院,杨海红
机械工程学系,沈洪垚
农业技术推广中心,贾惠娟
建筑工程学院,王竹
计算机科学与技术学院,邱劲松
公共管理学院,许庆明
公共体育与艺术部,潘德运
组织部,朱慧
化学系,钟建华
医学部办公室,张小玲
人文学院,周明初
光电信息工程学系,郑晓东
计算机科学与技术学院,吴飞
建筑工程学院,黄任群
控制科学与工程学系,张建明
医学院,赵璐
心理与行为科学系,沈模卫
地球科学系,张丰
控制科学与工程学系,侯迪波
思想政治理论教学科研部,崔浩
生物系统工程与食品科学学院,郑晓冬
电气工程学院,傅晓程
计算机科学与技术学院,肖少拥
计算机科学与技术学院,陆魁军
化学工程与生物工程学系,刘振
公共管理学院,刘朝晖
控制科学与工程学系,陈金水
机械工程学系,梅德庆
建筑工程学院,裘知
电气工程学院,石健将
电气工程学院,郑太英
农业与生物技术学院,祝增荣
公共体育与艺术部,姚鸿芬
建筑工程学院,李文驹
物理学系,鲁定辉
教育学院,方正
学生工作部,俞林鑫
计算机科学与技术学院,陈建海
光电信息工程学系,刘华锋
药学院,吴昊姝
化学工程与生物工程学系,吴大转
电气工程学院,齐冬莲
外国语言文化与国际交流学院,Stefano
信息与电子工程学系,Honold
化学系,胡吉明
数学系,庞天晓
生命科学学院,李永泉
农业与生物技术学院,何普明
外国语言文化与国际交流学院,高奋
药学院,章国林
教育学院,阚阅
理学院,方群
航空航天学院,邵雪明
传媒与国际文化学院,邱戈
生命科学学院,常杰
环境与资源学院,倪吾钟
计算机科学与技术学院,钱云涛
计算机科学与技术学院,彭韧
地球科学系,翟国庆
农业与生物技术学院,屠幼英
公共管理学院,冯钢
农业与生物技术学院,滕元文
法学院,郑观
生命科学学院,陈欣
计算机科学与技术学院,张旭生
外国语言文化与国际交流学院,朱晔
农业与生物技术学院,钱亚娟
公共体育与艺术部,蔡琪
人文学院,朱法贞
法学院,郑春燕
思想政治理论教学科研部,张彦
化学系,王建明
公共体育与艺术部,董育平
人文学院,项隆元
公共体育与艺术部,江晓宇
计算机科学与技术学院,林兰芬
农业技术推广中心,楼兵干
外国语言文化与国际交流学院,王之光
环境与资源学院,卢升高
人文学院,黄鼎
物理学系,潘正权
航空航天学院,熊红兵
化学系,厉刚
建筑工程学院,施林祥
心理与行为科学系,卢舍那
外国语言文化与国际交流学院,黄建滨
数学系,吴翔
农业试验站,林咸永
公共体育与艺术部,许慧
教育学院,徐曼
信息与电子工程学系,杜歆
数学系,戴俊飞
电气工程学院,沈连丰
农业与生物技术学院,夏宜平
人文学院,董小燕
地球科学系,陈汉林
公共管理学院,陈大柔
教育学院,褚良才
物理学系,宋斌
海洋学院,孙红月
经济学院,金元欢
公共体育与艺术部,田忠
物理学系,金洪英
教育学院,喻永祥
高分子科学与工程学系,毛峥伟
外国语言文化与国际交流学院,郭国良
生命科学学院,郑绍建
公共体育与艺术部,恽冰
竺可桢学院,钟蓉戎
电气工程学院,张伯尧
农业与生物技术学院,黄建中
建筑工程学院,庞苗
思想政治理论教学科研部,詹兴敏
外国语言文化与国际交流学院,赵佳
人文学院,沙伟
化学工程与生物工程学系,刘祥瑞
计算机科学与技术学院,钱抱清
思想政治理论教学科研部,郭汾阳
人文学院,吴强
人文学院,关长龙
生物医学工程与仪器科学学院,王春波
化学系,滕启文
外国语言文化与国际交流学院,徐明
化学工程与生物工程学系,张兴旺
计算机科学与技术学院,蔡铭
公共体育与艺术部,张重辉
法学院,周翠
计算机科学与技术学院,汤永川
教务处,郑立君
光电信息工程学系,胡正珲
化学系,毛建新
外国语言文化与国际交流学院,李媛
数学系,吴彪
人文学院,吴彦
法学院,金承东
能源工程学系,郑成航
建筑工程学院,谢新宇
农业与生物技术学院,黄鹂
管理学院,姚威
人文学院,章屹
动物科学学院,吴旧生
光电信息工程学系,章海军
信息与电子工程学系,陈红胜
外国语言文化与国际交流学院,卢巧丹
管理学院,周帆
生物医学工程与仪器科学学院,钟健晖
生命科学学院,于明坚
公共体育与艺术部,陈涛
传媒与国际文化学院,李媛媛
计算机科学与技术学院,陈越
心理与行为科学系,杨宏飞
公共管理学院,施红
经济学院,姚婕
药学院,程翼宇
教育学院,薛奎
能源工程学系,高翔
农业与生物技术学院,陈进红
数学系,韩丹夫
农业技术推广中心,宋凤鸣
农业与生物技术学院,刘银泉
电气工程学院,林平
药学院,朱丹雁
教育学院,叶伟
机械工程学系,周继烈
人文学院,许建平
公共体育与艺术部,何一兵
材料科学与工程学系,陈湘明
能源工程学系,樊建人
化学系,吴师
医学院,沈筱筠
管理学院,徐伟青
教育学院,邵兴江
外国语言文化与国际交流学院,祝秀香
医学院,周旭东
教育学院,张剑平
航空航天学院,陈伟芳
生命科学学院,姜维梅
人事处,刘旭
生命科学学院,葛滢
数学系,郭正初
信息与电子工程学系,韩雁
生物医学工程与仪器科学学院,余锋
公共体育与艺术部,刘斌
国际教育学院,庄华萍
农业技术推广中心,韩新燕
外国语言文化与国际交流学院,潘珣祎
电气工程学院,杨仕友
出版社,鲁东明
机械工程学系,徐敬华
公共体育与艺术部,金慧娟
思想政治理论教学科研部,董海樱
化学系,李宁
外国语言文化与国际交流学院,Jorge Mata
物理学系,叶林华
人文学院,计翔翔
生物医学工程与仪器科学学院,刘济全
数学系,陈军杰
建筑工程学院,俞洪良
农业与生物技术学院,赵东
管理学院,宋衍蘅
教育学院,邱亚君
公共体育与艺术部,刘卫中
教育学院,梅伟惠
医学院,陈莉丽
医学院,汤慧芳
外国语言文化与国际交流学院,冯冰
生物医学工程与仪器科学学院,段会龙
经济学院,王汝渠
动物科学学院,徐宁迎
化学系,朱龙观
建筑工程学院,黄絮
化学系,叶春芳
化学系,郑永泉
经济学院,邹小芃
农业技术推广中心,汤一
建筑工程学院,王福建
公共管理学院,刘卫东
光电信息工程学系,郑臻荣
农业与生物技术学院,陈云
信息与电子工程学系,周绮敏
公共体育与艺术部,金熙佳
化学系,马成
管理学院,章重远
电气工程学院,彭勇刚
信息与电子工程学系,李惠忠
生物医学工程与仪器科学学院,张恒义
生命科学学院,史锋
环境与资源学院,赵伟荣
建筑工程学院,俞亭超
光电信息工程学系,李海峰
管理学院,刘景江
医学院,罗依惠
建筑工程学院,高峻
环境与资源学院,吴东雷
建筑工程学院,余世策
外国语言文化与国际交流学院,程大志
海洋学院,朱蓉
化学系,许莉
建筑工程学院,魏薇
能源工程学系,金军
医学院,杨芊
国际教育学院,万洁华
高分子科学与工程学系,王齐
经济学院,潘士远
公共体育与艺术部,楼恒阳
光电信息工程学系,徐之海
农业与生物技术学院,骆耀平
农业与生物技术学院,王洪凯
管理学院,姚卫红
计算机科学与技术学院,王强
人文学院,王德华
化学工程与生物工程学系,杨亦文
数学系,陈明飞
化学系,赵华绒
思想政治理论教学科研部,夏婉婉
控制科学与工程学系,丁立仲
药学院,游剑
法学院,胡炜
化学系,楼辉
电气工程学院,姚缨英
公共体育与艺术部,骆文棽
经济学院,赵伟
心理与行为科学系,马剑虹
外国语言文化与国际交流学院,Sarah  Kimmet
公共体育与艺术部,卢芬
建筑工程学院,顾哲
法学院,叶良芳
经济学院,宋华盛
外国语言文化与国际交流学院,朱晨晨
外国语言文化与国际交流学院,黄天海
动物科学学院,姜中其
建筑工程学院,应放天
管理学院,陈学军
动物科学学院,吴小锋
建筑工程学院,赖俊英
公共体育与艺术部,晋卫平
光电信息工程学系,李奇
数学系,朱静芬
外国语言文化与国际交流学院,冯全功
生物医学工程与仪器科学学院,田翔
信息与电子工程学系,徐文
医学院,余运贤
传媒与国际文化学院,陈强
物理学系,刘才明
管理学院,王小毅
人文学院,王彦君
经济学院,汪韬
人文学院,陈辉
团委,朱佐想
光电信息工程学系,陈侃
材料科学与工程学系,皮孝东
高分子科学与工程学系,仝维鋆
能源工程学系,蒋旭光
化学工程与生物工程学系,陈丰秋
电气工程学院,辛焕海
公共管理学院,田传浩
学生工作部,陈海贤
计算机科学与技术学院,王总辉
建筑工程学院,程伟平
光电信息工程学系,李晓彤
地球科学系,吴宏海
生物医学工程与仪器科学学院,王平
数学系,王何宇
外国语言文化与国际交流学院,谢秀娟
建筑工程学院,金建明
化学系,习玲玲
农业与生物技术学院,李红叶
外国语言文化与国际交流学院,吴晓岚
农业与生物技术学院,陈卫良
思想政治理论教学科研部,卢旭东
外国语言文化与国际交流学院,王鸣
医学院,王会平
医学院,王建炳
机械工程学系,邱清盈
电气工程学院,邓焰
信息与电子工程学系,胡冰
建筑工程学院,詹良通
农业与生物技术学院,倪琪
能源工程学系,韩晓红
信息与电子工程学系,马洪庆
建筑工程学院,朱斌
计算机科学与技术学院,金波
计算机科学与技术学院,陆汉权
建筑工程学院,王殿海
管理学院,史煜筠
电气工程学院,祁才君
环境与资源学院,徐建明
建筑工程学院,边学成
化学系,林峰
医学院,胡军
数学系,阮火军
生命科学学院,易文
光电信息工程学系,汪凯巍
